store_id,sku,on_hand,in_transit,reorder_point,safety_stock
store_017,P0169,28,0,8,5
store_018,P0169,56,0,16,11
store_019,P0169,8,0,2,1
store_020,P0169,89,15,26,17
store_021,P0169,71,6,21,14
store_022,P0169,169,0,50,33
store_025,P0169,28,0,8,5
store_026,P0169,163,0,48,32
store_027,P0169,6,0,1,1
store_028,P0169,15,37,4,3
store_030,P0169,133,28,39,26
store_031,P0169,216,20,64,43
store_032,P0169,45,0,13,9
store_034,P0169,47,8,14,9
store_036,P0169,57,0,17,11
store_038,P0169,84,0,25,16
store_039,P0169,63,3,18,12
store_041,P0169,138,0,41,27
store_042,P0169,130,0,39,26
store_043,P0169,234,0,70,46
store_044,P0169,194,9,58,38
store_045,P0169,110,3,33,22
store_046,P0169,27,0,8,5
store_047,P0169,49,0,14,9
store_049,P0169,45,42,13,9
store_050,P0169,382,0,114,76
store_001,P0170,106,0,31,21
store_002,P0170,60,0,18,12
store_003,P0170,127,0,38,25
store_004,P0170,95,0,28,19
store_005,P0170,142,0,42,28
store_006,P0170,76,0,22,15
store_008,P0170,66,0,19,13
store_009,P0170,159,0,47,31
store_010,P0170,90,0,27,18
store_014,P0170,24,35,7,4
store_015,P0170,12,0,3,2
store_016,P0170,12,0,3,2
store_017,P0170,132,18,39,26
store_018,P0170,20,0,6,4
store_019,P0170,13,0,3,2
store_021,P0170,112,0,33,22
store_022,P0170,131,0,39,26
store_025,P0170,53,0,15,10
store_028,P0170,49,0,14,9
store_030,P0170,178,41,53,35
store_031,P0170,32,0,9,6
store_032,P0170,81,0,24,16
store_034,P0170,79,33,23,15
store_035,P0170,47,45,14,9
store_036,P0170,44,0,13,8
store_037,P0170,97,44,29,19
store_038,P0170,84,42,25,16
store_039,P0170,9,30,2,1
store_040,P0170,75,0,22,15
store_041,P0170,151,0,45,30
store_042,P0170,48,26,14,9
store_043,P0170,100,48,30,20
store_046,P0170,24,0,7,4
store_047,P0170,8,0,2,1
store_049,P0170,139,25,41,27
store_050,P0170,179,43,53,35
store_002,P0171,7,0,2,1
store_003,P0171,81,0,24,16
store_004,P0171,87,0,26,17
store_006,P0171,94,0,28,18
store_007,P0171,35,0,10,7
store_008,P0171,187,0,56,37
store_009,P0171,222,0,66,44
store_010,P0171,15,0,4,3
store_011,P0171,164,0,49,32
store_012,P0171,49,18,14,9
store_015,P0171,74,24,22,14
store_016,P0171,30,0,9,6
store_017,P0171,11,0,3,2
store_022,P0171,81,0,24,16
store_023,P0171,75,3,22,15
store_024,P0171,76,10,22,15
store_025,P0171,157,42,47,31
store_026,P0171,16,38,4,3
store_027,P0171,59,0,17,11
store_028,P0171,30,27,9,6
store_029,P0171,141,29,42,28
store_030,P0171,130,24,39,26
store_031,P0171,90,48,27,18
store_032,P0171,178,39,53,35
store_034,P0171,69,28,20,13
store_035,P0171,104,47,31,20
store_036,P0171,36,0,10,7
store_037,P0171,35,0,10,7
store_038,P0171,33,0,9,6
store_041,P0171,111,0,33,22
store_045,P0171,53,36,15,10
store_047,P0171,57,14,17,11
store_050,P0171,351,0,105,70
store_002,P0172,61,50,18,12
store_003,P0172,82,45,24,16
store_004,P0172,95,0,28,19
store_007,P0172,65,0,19,13
store_008,P0172,103,50,30,20
store_009,P0172,31,2,9,6
store_010,P0172,37,8,11,7
store_012,P0172,25,12,7,5
store_014,P0172,82,0,24,16
store_017,P0172,56,37,16,11
store_018,P0172,10,0,3,2
store_020,P0172,34,0,10,6
store_021,P0172,22,0,6,4
store_023,P0172,79,16,23,15
store_026,P0172,127,0,38,25
store_027,P0172,21,48,6,4
store_028,P0172,52,45,15,10
store_030,P0172,323,37,96,64
store_031,P0172,101,0,30,20
store_032,P0172,75,37,22,15
store_033,P0172,75,0,22,15
store_035,P0172,59,43,17,11
store_037,P0172,84,0,25,16
store_038,P0172,29,0,8,5
store_039,P0172,21,0,6,4
store_040,P0172,118,26,35,23
store_041,P0172,85,0,25,17
store_042,P0172,74,0,22,14
store_043,P0172,71,0,21,14
store_044,P0172,72,0,21,14
store_045,P0172,56,0,16,11
store_046,P0172,71,0,21,14
store_047,P0172,94,50,28,18
store_049,P0172,146,0,43,29
store_050,P0172,203,0,60,40
store_001,P0173,72,0,21,14
store_002,P0173,42,0,12,8
store_003,P0173,11,0,3,2
store_005,P0173,126,0,37,25
store_006,P0173,68,0,20,13
store_007,P0173,48,0,14,9
store_008,P0173,130,0,39,26
store_009,P0173,97,0,29,19
store_010,P0173,17,0,5,3
store_011,P0173,96,0,28,19
store_014,P0173,226,2,67,45
store_015,P0173,40,0,12,8
store_016,P0173,154,0,46,30
store_017,P0173,150,0,45,30
store_018,P0173,37,0,11,7
store_019,P0173,200,0,60,40
store_021,P0173,41,0,12,8
store_022,P0173,17,11,5,3
store_024,P0173,43,1,12,8
store_026,P0173,130,0,39,26
store_027,P0173,83,0,24,16
store_029,P0173,16,0,4,3
store_030,P0173,130,29,39,26
store_031,P0173,92,0,27,18
store_034,P0173,142,0,42,28
store_035,P0173,29,48,8,5
store_037,P0173,169,45,50,33
store_038,P0173,62,0,18,12
store_039,P0173,51,0,15,10
store_041,P0173,48,0,14,9
store_042,P0173,34,0,10,6
store_043,P0173,15,0,4,3
store_044,P0173,131,0,39,26
store_045,P0173,92,0,27,18
store_046,P0173,118,0,35,23
store_047,P0173,89,0,26,17
store_048,P0173,61,30,18,12
store_050,P0173,30,0,9,6
store_001,P0174,7,0,2,1
store_002,P0174,136,0,40,27
store_004,P0174,51,0,15,10
store_007,P0174,3,0,0,0
store_008,P0174,7,47,2,1
store_009,P0174,182,0,54,36
store_010,P0174,7,0,2,1
store_012,P0174,76,41,22,15
store_013,P0174,124,0,37,24
store_014,P0174,87,0,26,17
store_015,P0174,29,27,8,5
store_019,P0174,48,0,14,9
store_020,P0174,83,0,24,16
store_021,P0174,65,0,19,13
store_023,P0174,15,0,4,3
store_024,P0174,143,0,42,28
store_025,P0174,32,0,9,6
store_026,P0174,104,0,31,20
store_028,P0174,62,0,18,12
store_029,P0174,45,43,13,9
store_030,P0174,103,0,30,20
store_031,P0174,109,12,32,21
store_032,P0174,60,0,18,12
store_034,P0174,71,0,21,14
store_037,P0174,94,0,28,18
store_038,P0174,156,0,46,31
store_039,P0174,112,10,33,22
store_040,P0174,17,27,5,3
store_041,P0174,139,0,41,27
store_042,P0174,22,0,6,4
store_045,P0174,9,0,2,1
store_046,P0174,115,0,34,23
store_048,P0174,91,34,27,18
store_001,P0175,28,34,8,5
store_002,P0175,243,3,72,48
store_004,P0175,10,0,3,2
store_005,P0175,83,42,24,16
store_006,P0175,79,6,23,15
store_007,P0175,135,0,40,27
store_008,P0175,46,0,13,9
store_009,P0175,40,0,12,8
store_010,P0175,186,0,55,37
store_011,P0175,45,13,13,9
store_014,P0175,43,0,12,8
store_015,P0175,36,0,10,7
store_016,P0175,85,24,25,17
store_017,P0175,23,17,6,4
store_019,P0175,93,5,27,18
store_022,P0175,99,0,29,19
store_023,P0175,90,0,27,18
store_024,P0175,52,0,15,10
store_026,P0175,179,21,53,35
store_027,P0175,94,14,28,18
store_028,P0175,43,0,12,8
store_030,P0175,317,0,95,63
store_031,P0175,161,0,48,32
store_033,P0175,22,19,6,4
store_034,P0175,26,43,7,5
store_036,P0175,58,0,17,11
store_037,P0175,29,0,8,5
store_038,P0175,62,4,18,12
store_040,P0175,101,0,30,20
store_041,P0175,167,11,50,33
store_042,P0175,60,29,18,12
store_043,P0175,68,0,20,13
store_045,P0175,69,36,20,13
store_046,P0175,150,0,45,30
store_047,P0175,150,0,45,30
store_048,P0175,132,0,39,26
store_050,P0175,84,0,25,16
store_001,P0176,49,0,14,9
store_002,P0176,61,0,18,12
store_003,P0176,41,0,12,8
store_004,P0176,75,6,22,15
store_005,P0176,58,0,17,11
store_006,P0176,81,10,24,16
store_007,P0176,101,42,30,20
store_009,P0176,87,9,26,17
store_010,P0176,10,14,3,2
store_011,P0176,142,0,42,28
store_012,P0176,69,0,20,13
store_014,P0176,168,6,50,33
store_015,P0176,56,0,16,11
store_016,P0176,100,47,30,20
store_017,P0176,33,27,9,6
store_018,P0176,90,0,27,18
store_020,P0176,85,0,25,17
store_021,P0176,95,0,28,19
store_022,P0176,100,47,30,20
store_023,P0176,78,46,23,15
store_026,P0176,94,22,28,18
store_027,P0176,74,17,22,14
store_029,P0176,143,0,42,28
store_030,P0176,96,0,28,19
store_033,P0176,56,0,16,11
store_034,P0176,32,50,9,6
store_036,P0176,67,17,20,13
store_037,P0176,57,0,17,11
store_038,P0176,125,0,37,25
store_039,P0176,132,0,39,26
store_040,P0176,40,0,12,8
store_041,P0176,94,0,28,18
store_043,P0176,67,48,20,13
store_045,P0176,20,49,6,4
store_046,P0176,53,0,15,10
store_047,P0176,26,28,7,5
store_048,P0176,44,0,13,8
store_050,P0176,202,12,60,40
store_002,P0177,58,8,17,11
store_003,P0177,11,0,3,2
store_004,P0177,98,0,29,19
store_008,P0177,19,0,5,3
store_009,P0177,51,10,15,10
store_010,P0177,139,0,41,27
store_011,P0177,88,40,26,17
store_014,P0177,110,50,33,22
store_015,P0177,73,0,21,14
store_016,P0177,291,0,87,58
store_018,P0177,61,12,18,12
store_022,P0177,171,0,51,34
store_025,P0177,50,0,15,10
store_026,P0177,277,9,83,55
store_028,P0177,190,3,57,38
store_029,P0177,117,0,35,23
store_032,P0177,136,0,40,27
store_033,P0177,64,15,19,12
store_036,P0177,91,49,27,18
store_037,P0177,158,0,47,31
store_039,P0177,106,0,31,21
store_040,P0177,26,0,7,5
store_041,P0177,76,0,22,15
store_043,P0177,32,33,9,6
store_044,P0177,60,50,18,12
store_045,P0177,66,46,19,13
store_046,P0177,114,29,34,22
store_047,P0177,199,0,59,39
store_049,P0177,101,0,30,20
store_050,P0177,291,0,87,58
store_001,P0178,56,0,16,11
store_002,P0178,16,0,4,3
store_003,P0178,176,0,52,35
store_004,P0178,161,0,48,32
store_007,P0178,107,0,32,21
store_009,P0178,63,2,18,12
store_010,P0178,240,25,72,48
store_011,P0178,60,0,18,12
store_012,P0178,40,0,12,8
store_013,P0178,179,24,53,35
store_014,P0178,39,32,11,7
store_017,P0178,155,0,46,31
store_023,P0178,36,0,10,7
store_025,P0178,17,0,5,3
store_026,P0178,44,24,13,8
store_028,P0178,116,24,34,23
store_029,P0178,110,0,33,22
store_030,P0178,161,0,48,32
store_031,P0178,159,0,47,31
store_032,P0178,68,0,20,13
store_034,P0178,57,18,17,11
store_035,P0178,28,0,8,5
store_036,P0178,101,4,30,20
store_038,P0178,177,39,53,35
store_039,P0178,16,12,4,3
store_041,P0178,259,0,77,51
store_043,P0178,26,0,7,5
store_044,P0178,133,16,39,26
store_046,P0178,47,0,14,9
store_047,P0178,68,0,20,13
store_048,P0178,125,24,37,25
store_050,P0178,124,13,37,24
store_001,P0179,123,0,36,24
store_002,P0179,124,0,37,24
store_003,P0179,197,0,59,39
store_004,P0179,32,0,9,6
store_005,P0179,67,0,20,13
store_006,P0179,98,0,29,19
store_007,P0179,30,10,9,6
store_008,P0179,16,0,4,3
store_009,P0179,66,0,19,13
store_011,P0179,31,0,9,6
store_013,P0179,172,0,51,34
store_014,P0179,64,0,19,12
store_016,P0179,58,0,17,11
store_019,P0179,52,0,15,10
store_021,P0179,194,0,58,38
store_022,P0179,29,0,8,5
store_024,P0179,226,0,67,45
store_026,P0179,101,0,30,20
store_029,P0179,75,1,22,15
store_030,P0179,104,0,31,20
store_031,P0179,88,23,26,17
store_032,P0179,103,0,30,20
store_034,P0179,8,0,2,1
store_035,P0179,148,0,44,29
store_036,P0179,106,0,31,21
store_037,P0179,172,46,51,34
store_039,P0179,163,0,48,32
store_041,P0179,95,1,28,19
store_042,P0179,189,28,56,37
store_044,P0179,171,37,51,34
store_045,P0179,118,50,35,23
store_046,P0179,59,0,17,11
store_048,P0179,25,0,7,5
store_050,P0179,52,27,15,10
store_002,P0180,64,48,19,12
store_004,P0180,64,0,19,12
store_005,P0180,97,0,29,19
store_007,P0180,146,0,43,29
store_009,P0180,28,0,8,5
store_014,P0180,28,0,8,5
store_015,P0180,83,0,24,16
store_016,P0180,20,0,6,4
store_019,P0180,140,0,42,28
store_021,P0180,76,0,22,15
store_022,P0180,89,38,26,17
store_023,P0180,103,0,30,20
store_024,P0180,172,7,51,34
store_025,P0180,105,0,31,21
store_026,P0180,158,0,47,31
store_027,P0180,94,14,28,18
store_028,P0180,18,36,5,3
store_029,P0180,6,46,1,1
store_030,P0180,123,0,36,24
store_031,P0180,84,0,25,16
store_032,P0180,13,30,3,2
store_034,P0180,86,28,25,17
store_035,P0180,29,0,8,5
store_036,P0180,224,0,67,44
store_037,P0180,111,0,33,22
store_039,P0180,179,0,53,35
store_040,P0180,56,32,16,11
store_041,P0180,125,2,37,25
store_042,P0180,202,0,60,40
store_043,P0180,46,0,13,9
store_045,P0180,154,38,46,30
store_046,P0180,161,0,48,32
store_048,P0180,108,0,32,21
store_050,P0180,294,21,88,58
store_002,P0181,68,47,20,13
store_003,P0181,78,0,23,15
store_005,P0181,111,12,33,22
store_006,P0181,11,38,3,2
store_007,P0181,67,1,20,13
store_008,P0181,176,13,52,35
store_009,P0181,21,28,6,4
store_011,P0181,80,34,24,16
store_013,P0181,17,0,5,3
store_014,P0181,53,0,15,10
store_016,P0181,50,0,15,10
store_017,P0181,176,45,52,35
store_020,P0181,39,0,11,7
store_021,P0181,169,0,50,33
store_022,P0181,120,4,36,24
store_023,P0181,54,3,16,10
store_026,P0181,181,0,54,36
store_027,P0181,156,49,46,31
store_028,P0181,49,0,14,9
store_030,P0181,100,0,30,20
store_031,P0181,169,0,50,33
store_032,P0181,119,0,35,23
store_033,P0181,82,0,24,16
store_038,P0181,150,0,45,30
store_039,P0181,62,0,18,12
store_041,P0181,117,0,35,23
store_042,P0181,87,0,26,17
store_043,P0181,16,4,4,3
store_044,P0181,78,0,23,15
store_045,P0181,189,0,56,37
store_046,P0181,96,16,28,19
store_047,P0181,63,0,18,12
store_049,P0181,63,0,18,12
store_050,P0181,28,28,8,5
store_001,P0182,63,0,18,12
store_002,P0182,32,0,9,6
store_003,P0182,48,0,14,9
store_005,P0182,88,0,26,17
store_006,P0182,53,10,15,10
store_007,P0182,96,0,28,19
store_010,P0182,148,0,44,29
store_011,P0182,44,0,13,8
store_013,P0182,38,32,11,7
store_015,P0182,151,0,45,30
store_016,P0182,12,0,3,2
store_018,P0182,79,7,23,15
store_022,P0182,137,38,41,27
store_023,P0182,34,0,10,6
store_024,P0182,12,29,3,2
store_026,P0182,133,0,39,26
store_027,P0182,98,0,29,19
store_028,P0182,43,0,12,8
store_029,P0182,48,0,14,9
store_030,P0182,54,0,16,10
store_031,P0182,121,0,36,24
store_032,P0182,23,0,6,4
store_033,P0182,89,0,26,17
store_035,P0182,23,0,6,4
store_036,P0182,15,0,4,3
store_037,P0182,42,0,12,8
store_038,P0182,34,4,10,6
store_040,P0182,7,0,2,1
store_041,P0182,110,4,33,22
store_046,P0182,81,0,24,16
store_047,P0182,42,0,12,8
store_048,P0182,68,6,20,13
store_049,P0182,151,0,45,30
store_050,P0182,63,28,18,12
store_002,P0183,44,0,13,8
store_005,P0183,25,0,7,5
store_006,P0183,104,0,31,20
store_008,P0183,33,0,9,6
store_009,P0183,183,0,54,36
store_014,P0183,18,16,5,3
store_015,P0183,83,0,24,16
store_016,P0183,208,0,62,41
store_018,P0183,43,0,12,8
store_019,P0183,51,0,15,10
store_020,P0183,44,0,13,8
store_021,P0183,186,0,55,37
store_022,P0183,161,0,48,32
store_023,P0183,79,12,23,15
store_025,P0183,53,0,15,10
store_026,P0183,166,0,49,33
store_027,P0183,15,0,4,3
store_028,P0183,71,3,21,14
store_029,P0183,237,0,71,47
store_030,P0183,62,0,18,12
store_031,P0183,49,40,14,9
store_032,P0183,165,0,49,33
store_035,P0183,120,0,36,24
store_036,P0183,43,0,12,8
store_037,P0183,37,0,11,7
store_038,P0183,85,7,25,17
store_039,P0183,35,0,10,7
store_040,P0183,10,0,3,2
store_041,P0183,180,18,54,36
store_042,P0183,23,0,6,4
store_044,P0183,83,0,24,16
store_045,P0183,40,0,12,8
store_046,P0183,138,37,41,27
store_048,P0183,42,9,12,8
store_049,P0183,36,23,10,7
store_050,P0183,29,30,8,5
store_002,P0184,146,34,43,29
store_003,P0184,9,0,2,1
store_006,P0184,21,0,6,4
store_008,P0184,58,0,17,11
store_009,P0184,86,0,25,17
store_010,P0184,5,0,1,1
store_013,P0184,18,0,5,3
store_014,P0184,11,0,3,2
store_016,P0184,89,1,26,17
store_017,P0184,52,0,15,10
store_020,P0184,18,0,5,3
store_021,P0184,51,0,15,10
store_022,P0184,74,21,22,14
store_023,P0184,13,0,3,2
store_024,P0184,67,0,20,13
store_025,P0184,95,0,28,19
store_026,P0184,122,0,36,24
store_029,P0184,73,42,21,14
store_030,P0184,262,39,78,52
store_031,P0184,47,35,14,9
store_032,P0184,100,0,30,20
store_034,P0184,39,0,11,7
store_035,P0184,41,0,12,8
store_037,P0184,74,0,22,14
store_039,P0184,55,0,16,11
store_040,P0184,92,0,27,18
store_041,P0184,153,17,45,30
store_047,P0184,48,0,14,9
store_049,P0184,19,36,5,3
store_001,P0185,36,0,10,7
store_003,P0185,52,0,15,10
store_005,P0185,17,0,5,3
store_006,P0185,76,0,22,15
store_007,P0185,28,0,8,5
store_009,P0185,27,0,8,5
store_010,P0185,44,0,13,8
store_011,P0185,24,0,7,4
store_012,P0185,3,0,0,0
store_013,P0185,60,0,18,12
store_014,P0185,168,0,50,33
store_015,P0185,41,0,12,8
store_016,P0185,83,0,24,16
store_017,P0185,42,0,12,8
store_020,P0185,37,0,11,7
store_021,P0185,115,44,34,23
store_022,P0185,27,9,8,5
store_023,P0185,116,0,34,23
store_025,P0185,49,0,14,9
store_026,P0185,56,0,16,11
store_027,P0185,100,0,30,20
store_028,P0185,32,0,9,6
store_029,P0185,112,0,33,22
store_030,P0185,245,28,73,49
store_031,P0185,142,0,42,28
store_032,P0185,33,0,9,6
store_033,P0185,32,0,9,6
store_036,P0185,70,49,21,14
store_037,P0185,33,0,9,6
store_038,P0185,25,0,7,5
store_039,P0185,30,6,9,6
store_041,P0185,94,0,28,18
store_042,P0185,85,46,25,17
store_044,P0185,91,32,27,18
store_046,P0185,38,32,11,7
store_047,P0185,44,0,13,8
store_048,P0185,137,0,41,27
store_050,P0185,308,0,92,61
store_002,P0186,72,0,21,14
store_004,P0186,75,7,22,15
store_006,P0186,22,0,6,4
store_007,P0186,53,0,15,10
store_008,P0186,147,16,44,29
store_009,P0186,110,39,33,22
store_011,P0186,48,0,14,9
store_012,P0186,116,0,34,23
store_017,P0186,90,0,27,18
store_020,P0186,171,5,51,34
store_021,P0186,113,0,33,22
store_022,P0186,57,0,17,11
store_023,P0186,66,16,19,13
store_024,P0186,222,0,66,44
store_025,P0186,34,38,10,6
store_026,P0186,13,3,3,2
store_029,P0186,35,0,10,7
store_030,P0186,123,43,36,24
store_032,P0186,135,5,40,27
store_033,P0186,100,40,30,20
store_034,P0186,147,0,44,29
store_036,P0186,38,0,11,7
store_038,P0186,114,0,34,22
store_041,P0186,187,0,56,37
store_042,P0186,71,0,21,14
store_044,P0186,188,32,56,37
store_045,P0186,168,0,50,33
store_046,P0186,50,0,15,10
store_047,P0186,105,46,31,21
store_048,P0186,44,15,13,8
store_050,P0186,229,11,68,45
store_001,P0187,59,26,17,11
store_002,P0187,70,0,21,14
store_003,P0187,13,0,3,2
store_006,P0187,9,8,2,1
store_007,P0187,93,19,27,18
store_008,P0187,16,0,4,3
store_009,P0187,271,0,81,54
store_010,P0187,63,0,18,12
store_014,P0187,23,0,6,4
store_015,P0187,9,0,2,1
store_016,P0187,126,0,37,25
store_017,P0187,18,0,5,3
store_018,P0187,52,46,15,10
store_020,P0187,13,0,3,2
store_021,P0187,37,0,11,7
store_022,P0187,65,36,19,13
store_023,P0187,35,30,10,7
store_024,P0187,39,0,11,7
store_025,P0187,31,0,9,6
store_026,P0187,370,0,111,74
store_028,P0187,24,3,7,4
store_029,P0187,60,0,18,12
store_030,P0187,161,0,48,32
store_031,P0187,33,36,9,6
store_033,P0187,17,0,5,3
store_034,P0187,56,0,16,11
store_036,P0187,106,2,31,21
store_038,P0187,35,46,10,7
store_039,P0187,6,0,1,1
store_040,P0187,16,0,4,3
store_041,P0187,109,0,32,21
store_042,P0187,6,0,1,1
store_043,P0187,20,0,6,4
store_047,P0187,81,4,24,16
store_049,P0187,57,0,17,11
store_050,P0187,16,19,4,3
store_001,P0188,159,23,47,31
store_002,P0188,44,0,13,8
store_003,P0188,44,0,13,8
store_004,P0188,28,0,8,5
store_006,P0188,92,0,27,18
store_007,P0188,24,0,7,4
store_008,P0188,168,0,50,33
store_009,P0188,78,0,23,15
store_010,P0188,81,0,24,16
store_012,P0188,50,0,15,10
store_013,P0188,27,0,8,5
store_015,P0188,91,0,27,18
store_016,P0188,130,0,39,26
store_017,P0188,120,0,36,24
store_018,P0188,9,39,2,1
store_019,P0188,93,0,27,18
store_021,P0188,81,22,24,16
store_022,P0188,75,0,22,15
store_023,P0188,44,0,13,8
store_024,P0188,67,0,20,13
store_026,P0188,104,0,31,20
store_029,P0188,154,0,46,30
store_031,P0188,102,0,30,20
store_032,P0188,63,0,18,12
store_033,P0188,14,0,4,2
store_034,P0188,116,21,34,23
store_035,P0188,44,0,13,8
store_036,P0188,46,0,13,9
store_037,P0188,126,0,37,25
store_038,P0188,13,0,3,2
store_039,P0188,75,0,22,15
store_041,P0188,105,40,31,21
store_044,P0188,100,32,30,20
store_046,P0188,46,0,13,9
store_047,P0188,33,0,9,6
store_048,P0188,56,0,16,11
store_050,P0188,293,6,87,58
store_001,P0189,71,4,21,14
store_002,P0189,50,0,15,10
store_005,P0189,120,0,36,24
store_006,P0189,44,0,13,8
store_007,P0189,191,0,57,38
store_008,P0189,78,0,23,15
store_009,P0189,205,17,61,41
store_010,P0189,13,0,3,2
store_011,P0189,91,50,27,18
store_013,P0189,25,0,7,5
store_014,P0189,29,0,8,5
store_016,P0189,219,0,65,43
store_019,P0189,63,10,18,12
store_020,P0189,30,24,9,6
store_022,P0189,61,0,18,12
store_023,P0189,44,8,13,8
store_025,P0189,179,30,53,35
store_027,P0189,89,0,26,17
store_028,P0189,10,0,3,2
store_030,P0189,12,0,3,2
store_036,P0189,141,0,42,28
store_037,P0189,82,0,24,16
store_039,P0189,24,0,7,4
store_041,P0189,136,25,40,27
store_042,P0189,159,5,47,31
store_043,P0189,52,0,15,10
store_044,P0189,21,0,6,4
store_045,P0189,39,0,11,7
store_046,P0189,98,0,29,19
store_047,P0189,11,0,3,2
store_049,P0189,65,0,19,13
store_050,P0189,97,0,29,19
store_001,P0190,138,36,41,27
store_006,P0190,32,0,9,6
store_008,P0190,107,4,32,21
store_009,P0190,250,0,75,50
store_010,P0190,71,0,21,14
store_012,P0190,50,19,15,10
store_014,P0190,64,0,19,12
store_015,P0190,104,0,31,20
store_016,P0190,33,8,9,6
store_017,P0190,197,0,59,39
store_019,P0190,242,0,72,48
store_020,P0190,45,20,13,9
store_021,P0190,105,7,31,21
store_022,P0190,90,0,27,18
store_023,P0190,19,0,5,3
store_025,P0190,64,0,19,12
store_026,P0190,55,0,16,11
store_028,P0190,200,0,60,40
store_029,P0190,132,0,39,26
store_030,P0190,24,8,7,4
store_031,P0190,57,0,17,11
store_032,P0190,64,0,19,12
store_033,P0190,103,0,30,20
store_034,P0190,200,0,60,40
store_035,P0190,79,0,23,15
store_037,P0190,31,8,9,6
store_040,P0190,97,0,29,19
store_041,P0190,33,12,9,6
store_042,P0190,43,0,12,8
store_043,P0190,13,0,3,2
store_044,P0190,28,0,8,5
store_046,P0190,112,44,33,22
store_047,P0190,10,0,3,2
store_048,P0190,104,0,31,20
store_049,P0190,91,0,27,18
store_050,P0190,187,26,56,37
store_001,P0191,65,37,19,13
store_003,P0191,73,0,21,14
store_004,P0191,59,0,17,11
store_005,P0191,49,0,14,9
store_006,P0191,78,0,23,15
store_008,P0191,91,0,27,18
store_009,P0191,91,5,27,18
store_011,P0191,146,0,43,29
store_012,P0191,37,0,11,7
store_013,P0191,57,39,17,11
store_014,P0191,68,0,20,13
store_016,P0191,168,0,50,33
store_017,P0191,149,18,44,29
store_018,P0191,21,0,6,4
store_019,P0191,101,37,30,20
store_022,P0191,33,0,9,6
store_023,P0191,135,0,40,27
store_024,P0191,58,0,17,11
store_026,P0191,81,0,24,16
store_029,P0191,95,0,28,19
store_030,P0191,17,0,5,3
store_034,P0191,22,36,6,4
store_035,P0191,165,0,49,33
store_036,P0191,105,0,31,21
store_040,P0191,79,9,23,15
store_041,P0191,43,0,12,8
store_043,P0191,17,0,5,3
store_045,P0191,149,0,44,29
store_046,P0191,14,0,4,2
store_049,P0191,22,0,6,4
store_050,P0191,113,0,33,22
store_001,P0192,31,0,9,6
store_003,P0192,34,0,10,6
store_004,P0192,3,0,0,0
store_005,P0192,57,50,17,11
store_006,P0192,93,0,27,18
store_008,P0192,41,0,12,8
store_009,P0192,45,0,13,9
store_010,P0192,55,25,16,11
store_013,P0192,113,0,33,22
store_015,P0192,122,0,36,24
store_016,P0192,375,0,112,75
store_018,P0192,8,13,2,1
store_020,P0192,5,0,1,1
store_021,P0192,127,0,38,25
store_023,P0192,27,0,8,5
store_024,P0192,88,0,26,17
store_025,P0192,65,0,19,13
